a_node_id,b_node_id,distance,a_node_lat,a_node_lon,b_node_lat,b_node_lon
3648313332,3648313328,0.000172,40.370804,49.851474,40.370656,49.851562
3648313328,3648313319,0.000313,40.370656,49.851562,40.370381,49.851713
3648313319,3648313312,0.000206,40.370381,49.851713,40.370200,49.851811
277358938,277360288,0.000500,40.371651,49.835422,40.372115,49.835236
277360288,277360333,0.000433,40.372115,49.835236,40.372517,49.835074
277360333,277360525,0.000454,40.372517,49.835074,40.372938,49.834906
277360525,339114145,0.000451,40.372938,49.834906,40.373356,49.834738
339114145,277361670,0.000471,40.373356,49.834738,40.373796,49.834570
277361670,277362684,0.000486,40.373796,49.834570,40.374245,49.834383
277362684,339114134,0.000525,40.374245,49.834383,40.374731,49.834187
339114134,277338610,0.000589,40.374731,49.834187,40.375278,49.833968
3607664058,3754121231,0.000115,40.372260,49.857283,40.372366,49.857329
3754121231,3754121230,0.000576,40.372366,49.857329,40.372904,49.857122
4850288925,7703833803,0.000155,40.382860,49.859047,40.382746,49.858942
7703833803,4850288924,0.000140,40.382746,49.858942,40.382665,49.858828
4850288924,5848604800,0.000132,40.382665,49.858828,40.382606,49.858710
5848604800,5848604799,0.000121,40.382606,49.858710,40.382563,49.858597
5848604799,4902776783,0.000078,40.382563,49.858597,40.382536,49.858524
4902776783,5848604801,0.000133,40.382536,49.858524,40.382494,49.858397
5848604801,3889297157,0.000168,40.382494,49.858397,40.382449,49.858236
3828317618,3828317619,0.000171,40.374292,49.850740,40.374210,49.850590
3828317619,3828317620,0.000067,40.374210,49.850590,40.374169,49.850536
3828317620,3828317621,0.000059,40.374169,49.850536,40.374122,49.850501
3828317621,4489370557,0.000029,40.374122,49.850501,40.374096,49.850490
4489370557,3828317622,0.000054,40.374096,49.850490,40.374043,49.850481
3828317622,3828317623,0.000063,40.374043,49.850481,40.373980,49.850476
3828317623,3828317624,0.000096,40.373980,49.850476,40.373885,49.850485
3828317624,3828317625,0.000079,40.373885,49.850485,40.373809,49.850503
3828317625,3828317626,0.000167,40.373809,49.850503,40.373649,49.850553
3828386014,4896123354,0.000099,40.378918,49.830817,40.378937,49.830914
4896123354,3828386021,0.000560,40.378937,49.830914,40.379053,49.831461
3828386021,635134822,0.000112,40.379053,49.831461,40.379076,49.831571
3828386040,3828386007,0.000978,40.379757,49.829831,40.378841,49.830174
3828386007,3828386012,0.000436,40.378841,49.830174,40.378934,49.830600
3828386012,3828386042,0.000978,40.378934,49.830600,40.379850,49.830257
3828386042,3828386040,0.000436,40.379850,49.830257,40.379757,49.829831
3828538304,3828538284,0.000631,40.382611,49.840648,40.382435,49.840042
3828538284,3828612175,0.000033,40.382435,49.840042,40.382434,49.840009
3828612175,3828612176,0.000032,40.382434,49.840009,40.382453,49.839983
3828612176,3828538286,0.000059,40.382453,49.839983,40.382506,49.839956
3828538286,3828538297,0.000072,40.382506,49.839956,40.382547,49.839897
3828538297,3828538298,0.000055,40.382547,49.839897,40.382549,49.839842
3828538298,3828538289,0.000250,40.382549,49.839842,40.382490,49.839599
3828538289,3828538291,0.000102,40.382490,49.839599,40.382515,49.839501
3828538291,3828538296,0.000079,40.382515,49.839501,40.382570,49.839444
3828538296,3828538301,0.000045,40.382570,49.839444,40.382615,49.839437
3828538301,3828538310,0.000110,40.382615,49.839437,40.382720,49.839468
3828537372,3828537366,0.000947,40.381527,49.839008,40.381314,49.838086
3828537388,3828537409,0.001127,40.381774,49.839831,40.381926,49.840948
3828537400,3828537430,0.000318,40.381933,49.839376,40.382090,49.839652
3828537430,3828537450,0.000346,40.382090,49.839652,40.382207,49.839978
3828538294,3828538280,0.000525,40.382499,49.840706,40.382382,49.840194
3828538280,3828538276,0.000065,40.382382,49.840194,40.382341,49.840142
3828538276,3828538264,0.000069,40.382341,49.840142,40.382279,49.840113
3828611928,3828611945,0.000418,40.381323,49.831495,40.381716,49.831352
3828611725,1630220632,0.000686,40.379876,49.832116,40.379234,49.832359
3828611930,3828611904,0.000497,40.381440,49.834191,40.380970,49.834350
3828611904,3828611898,0.000077,40.380970,49.834350,40.380893,49.834359
3828611716,3871148590,0.000541,40.379716,49.834589,40.380251,49.834514
3871148590,3828611879,0.000298,40.380251,49.834514,40.380547,49.834473
3828611879,3828611898,0.000365,40.380547,49.834473,40.380893,49.834359
3828611698,3828611695,0.000149,40.379192,49.832151,40.379057,49.832213
3828611695,3828611694,0.000123,40.379057,49.832213,40.379026,49.832094
3828611694,3828611693,0.000077,40.379026,49.832094,40.378968,49.832044
3828611693,3828611685,0.000226,40.378968,49.832044,40.378746,49.832002
3828611724,3828611731,0.000276,40.379878,49.831755,40.379940,49.832024
3828611731,3828611734,0.000042,40.379940,49.832024,40.379969,49.832054
3828611918,3828611873,0.000745,40.381193,49.836268,40.380484,49.836498
3828611873,3828611866,0.000070,40.380484,49.836498,40.380422,49.836530
3828611866,3828611863,0.000038,40.380422,49.836530,40.380413,49.836567
3828611863,3828611875,0.000438,40.380413,49.836567,40.380500,49.836996
3828611875,3828611874,0.000042,40.380500,49.836996,40.380497,49.837038
3828611874,3828611872,0.000036,40.380497,49.837038,40.380471,49.837062
3828611872,3828611751,0.000244,40.380471,49.837062,40.380243,49.837148
3034514784,3835681487,0.000923,40.376235,49.838829,40.376802,49.839557
3835681489,3835681490,0.000236,40.375793,49.836133,40.375803,49.836369
3835681490,3835681491,0.000472,40.375803,49.836369,40.375836,49.836840
3837776776,3837776767,0.000334,40.370475,49.830138,40.370347,49.829829
3755639131,3837815096,0.000413,40.374778,49.831474,40.374884,49.831873
3837815096,3837815098,0.000081,40.374884,49.831873,40.374903,49.831952
3837815098,3837815097,0.000057,40.374903,49.831952,40.374898,49.832008
3837815097,3837815095,0.000056,40.374898,49.832008,40.374877,49.832060
3837815095,4436691197,0.000080,40.374877,49.832060,40.374806,49.832097
4436691197,3837815094,0.000106,40.374806,49.832097,40.374712,49.832145
3837815094,2310700174,0.000028,40.374712,49.832145,40.374704,49.832118
2310700174,2310700173,0.000191,40.374704,49.832118,40.374658,49.831934
2310700173,3837815093,0.000216,40.374658,49.831934,40.374601,49.831725
3837815093,3837815092,0.000172,40.374601,49.831725,40.374554,49.831559
3837815092,3755639131,0.000239,40.374554,49.831559,40.374778,49.831474
3837814936,3837814934,0.000087,40.370936,49.834060,40.370856,49.834094
3837814911,3837814916,0.000076,40.370625,49.834197,40.370693,49.834165
3837814935,3837814927,0.000091,40.370879,49.833832,40.370797,49.833873
3837814905,3837814913,0.000072,40.370572,49.833988,40.370638,49.833959
3837815085,3837815077,0.000197,40.374469,49.831919,40.374290,49.832002
3837815077,3259170903,0.000569,40.374290,49.832002,40.373778,49.832249
3259170903,3837815068,0.000356,40.373778,49.832249,40.373453,49.832396
3837815062,3259170907,0.000516,40.373317,49.832504,40.372845,49.832711
3259170907,3259170909,0.000462,40.372845,49.832711,40.372420,49.832894
3259170909,3259170910,0.000343,40.372420,49.832894,40.372106,49.833031
3259170910,3837814974,0.000512,40.372106,49.833031,40.371641,49.833247
277335833,277335821,0.001493,40.370338,49.832587,40.370738,49.834026
3837820908,3837820927,0.000322,40.370093,49.833862,40.370388,49.833733
3837826108,4461042281,0.000098,40.371209,49.833970,40.371295,49.833923
4461042281,3837826109,0.000049,40.371295,49.833923,40.371337,49.833899
2022808763,3858806799,0.000067,40.378869,49.854944,40.378802,49.854941
3858806799,3858806800,0.000065,40.378802,49.854941,40.378741,49.854921
3858806800,3858806801,0.000065,40.378741,49.854921,40.378689,49.854880
3858806801,3858806802,0.000092,40.378689,49.854880,40.378625,49.854814
276847903,6225812406,0.000110,40.377464,49.850547,40.377379,49.850617
6225812406,3889303871,0.000318,40.377379,49.850617,40.377102,49.850772
3889303871,6225812405,0.000462,40.377102,49.850772,40.376699,49.850998
6225812405,276847904,0.000460,40.376699,49.850998,40.376298,49.851223
276847904,276846862,0.000827,40.376298,49.851223,40.375576,49.851627
276847902,3036539225,0.000321,40.378386,49.849969,40.378592,49.850215
3036539225,277363171,0.000158,40.378592,49.850215,40.378684,49.850344
277363171,277363172,0.000248,40.378684,49.850344,40.378752,49.850582
277363172,4461043513,0.001114,40.378752,49.850582,40.379010,49.851665
3871110630,3871110611,0.000795,40.382565,49.842614,40.381830,49.842918
3871110624,3871110616,0.000365,40.382470,49.842228,40.382136,49.842374
3871110619,3871110624,0.000713,40.382301,49.841535,40.382470,49.842228
3871110624,3871110630,0.000397,40.382470,49.842228,40.382565,49.842614
3871110630,3871110639,0.000300,40.382565,49.842614,40.382634,49.842906
3871110658,3871110655,0.000074,40.382882,49.841750,40.382852,49.841818
3871110655,3871110654,0.000231,40.382852,49.841818,40.382836,49.842048
3871110654,3871110634,0.000261,40.382836,49.842048,40.382597,49.842154
3871110603,3871110604,0.000213,40.381561,49.841101,40.381640,49.841299
3871110604,3880329957,0.000087,40.381640,49.841299,40.381682,49.841374
3880329957,3871110606,0.000078,40.381682,49.841374,40.381742,49.841424
3871110606,3871110610,0.000093,40.381742,49.841424,40.381827,49.841461
3871110610,3880329959,0.000029,40.381827,49.841461,40.381856,49.841463
3880329959,3871110612,0.000038,40.381856,49.841463,40.381892,49.841451
3871110612,3871110617,0.000312,40.381892,49.841451,40.382173,49.841315
3871110622,3871110636,0.000192,40.382445,49.838845,40.382621,49.838924
3871110636,3871110641,0.000046,40.382621,49.838924,40.382666,49.838924
3871110641,3871110659,0.000246,40.382666,49.838924,40.382894,49.838832
3871110627,3871110645,0.000290,40.382526,49.839044,40.382733,49.839246
3871110645,3871110656,0.000196,40.382733,49.839246,40.382854,49.839092
3828611724,3871124938,0.000428,40.379878,49.831755,40.379792,49.831335
3871148590,3871148588,0.000465,40.380251,49.834514,40.380186,49.834054
3871148561,3871148533,0.000341,40.378698,49.833742,40.378379,49.833862
3871148498,3871148534,0.000288,40.378111,49.833408,40.378383,49.833316
3871148320,3871148347,0.000302,40.377374,49.838422,40.377646,49.838291
3871148473,3871148484,0.000334,40.377917,49.832967,40.377996,49.833292
3871148531,3871148575,0.000610,40.378336,49.837997,40.378902,49.837770
3871148525,1846847215,0.000838,40.378335,49.834391,40.377559,49.834709
3871148306,3871148318,0.000624,40.377210,49.835080,40.377362,49.835686
3871148318,3871148323,0.000157,40.377362,49.835686,40.377387,49.835841
1846847215,3871148335,0.000031,40.377559,49.834709,40.377528,49.834711
3871148335,3871148330,0.000038,40.377528,49.834711,40.377503,49.834683
3871148330,1846847214,0.001107,40.377503,49.834683,40.377265,49.833602
3871148480,3871148331,0.000486,40.377945,49.836437,40.377513,49.836659
3871148331,3871148316,0.000198,40.377513,49.836659,40.377315,49.836669
3871148316,3871148313,0.000041,40.377315,49.836669,40.377279,49.836651
3871148313,3871148302,0.000400,40.377279,49.836651,40.377175,49.836264
3871148538,3871148520,0.000140,40.378434,49.834818,40.378306,49.834875
3871148520,3871148517,0.000035,40.378306,49.834875,40.378283,49.834901
3871148517,3871148518,0.000101,40.378283,49.834901,40.378287,49.835003
3871148518,3871148528,0.000345,40.378287,49.835003,40.378366,49.835339
3871148528,3871148526,0.000052,40.378366,49.835339,40.378356,49.835390
3871148526,3871148489,0.000341,40.378356,49.835390,40.378032,49.835499
3871142513,1310960154,0.000367,40.376314,49.831560,40.376648,49.831406
1310960154,3871142514,0.001089,40.376648,49.831406,40.377659,49.831003
3871142514,3871142521,0.000501,40.377659,49.831003,40.378129,49.830830
3871142521,3871142523,0.000174,40.378129,49.830830,40.378286,49.830754
3871142523,3871142524,0.000098,40.378286,49.830754,40.378363,49.830693
3880191305,3880191307,0.000134,40.375016,49.833476,40.375052,49.833605
3880191313,3880191307,0.000353,40.375381,49.833476,40.375052,49.833605
3880191314,3880191313,0.000128,40.375500,49.833428,40.375381,49.833476
3880223961,4954616498,0.000105,40.372074,49.837001,40.372172,49.836961
4954616498,3880224019,0.000394,40.372172,49.836961,40.372535,49.836810
3880224038,3880224036,0.000195,40.372784,49.837776,40.372755,49.837583
3880224036,3880224037,0.000041,40.372755,49.837583,40.372760,49.837543
3880224037,3880224041,0.000128,40.372760,49.837543,40.372878,49.837493
3880244990,3880244998,0.000139,40.375589,49.838579,40.375719,49.838528
3880244993,3880244980,0.000268,40.375621,49.835773,40.375366,49.835856
3880329814,3880329792,0.000625,40.378538,49.838801,40.377961,49.839042
3880329792,3880329789,0.000045,40.377961,49.839042,40.377941,49.839082
3880329789,3880329791,0.000057,40.377941,49.839082,40.377951,49.839138
3880329791,3880329794,0.000692,40.377951,49.839138,40.378122,49.839808
3880329794,3880329796,0.000032,40.378122,49.839808,40.378146,49.839830
3880329796,3880329801,0.000177,40.378146,49.839830,40.378310,49.839763
3880329801,3880329802,0.000035,40.378310,49.839763,40.378344,49.839771
3880329802,3880329803,0.000046,40.378344,49.839771,40.378363,49.839814
3880329803,4852612451,0.000374,40.378363,49.839814,40.378448,49.840178
3880329863,3880329873,0.000527,40.379340,49.844254,40.379479,49.844762
3880329862,3880329876,0.001290,40.379312,49.840012,40.379550,49.841280
3880329099,3880329101,0.000225,40.374413,49.837351,40.374622,49.837267
3880329787,3880329779,0.000255,40.377887,49.840248,40.377634,49.840282
3880329779,3880329777,0.000089,40.377634,49.840282,40.377551,49.840312
3880329826,3880329816,0.000133,40.378694,49.839422,40.378573,49.839478
3880329816,3880329812,0.000022,40.378573,49.839478,40.378553,49.839469
3880329812,3880329811,0.000028,40.378553,49.839469,40.378542,49.839444
3880329811,3880329809,0.000218,40.378542,49.839444,40.378487,49.839232
1889702994,3880329134,0.000300,40.375298,49.840904,40.375375,49.841195
3880329134,3880329145,0.000178,40.375375,49.841195,40.375543,49.841255
3880329145,3880329149,0.000082,40.375543,49.841255,40.375617,49.841219
3880329149,3880329144,0.000429,40.375617,49.841219,40.375502,49.840806
3880329144,1889703021,0.000020,40.375502,49.840806,40.375484,49.840813
1889703021,1889703023,0.000016,40.375484,49.840813,40.375487,49.840829
1889703023,1889702994,0.000204,40.375487,49.840829,40.375298,49.840904
3880329850,3880329846,0.000336,40.379109,49.841952,40.379033,49.841625
3880329846,3880329845,0.000038,40.379033,49.841625,40.379010,49.841596
3880329845,3880329843,0.000028,40.379010,49.841596,40.378982,49.841596
3880329843,3880329820,0.000405,40.378982,49.841596,40.378598,49.841726
3880329820,3880329817,0.000037,40.378598,49.841726,40.378576,49.841697
3880329817,3880329810,0.000265,40.378576,49.841697,40.378542,49.841434
3880329810,3880329806,0.000453,40.378542,49.841434,40.378432,49.840995
3880349590,3880349583,0.000644,40.380632,49.845304,40.380468,49.844682
3880349559,3880349563,0.000347,40.379920,49.843275,40.380006,49.843611
3880349563,3880349564,0.000028,40.380006,49.843611,40.380026,49.843631
3880349564,3880349565,0.000028,40.380026,49.843631,40.380053,49.843624
3880349565,3880349586,0.000516,40.380053,49.843624,40.380533,49.843434
3880383887,3880383890,0.000087,40.377609,49.843979,40.377691,49.843949
3880383890,4859892742,0.000826,40.377691,49.843949,40.377852,49.844759
4859892742,3880383894,0.000022,40.377852,49.844759,40.377857,49.844781
3880383894,4859892741,0.000035,40.377857,49.844781,40.377824,49.844791
4859892741,3880383893,0.000037,40.377824,49.844791,40.377788,49.844803
3880383893,3880383892,0.000240,40.377788,49.844803,40.377740,49.844568
3880383892,3880383888,0.000089,40.377740,49.844568,40.377657,49.844600
3880383888,3880383891,0.000237,40.377657,49.844600,40.377704,49.844832
3880383891,2295524447,0.000155,40.377704,49.844832,40.377557,49.844879
2295524447,3880383883,0.000247,40.377557,49.844879,40.377510,49.844637
3880383883,3880383884,0.000037,40.377510,49.844637,40.377544,49.844626
3880383884,3880383882,0.000314,40.377544,49.844626,40.377484,49.844318
3880383882,3880383880,0.000045,40.377484,49.844318,40.377441,49.844332
3880383880,2295524446,0.000239,40.377441,49.844332,40.377395,49.844097
2295524446,3880383885,0.000165,40.377395,49.844097,40.377551,49.844043
3880383885,3880383886,0.000260,40.377551,49.844043,40.377606,49.844297
3880383886,3880383889,0.000068,40.377606,49.844297,40.377671,49.844276
3880383889,3880383887,0.000304,40.377671,49.844276,40.377609,49.843979
3880383836,3880383829,0.000026,40.376689,49.842235,40.376664,49.842229
3880383829,3880383826,0.000012,40.376664,49.842229,40.376653,49.842233
3880383826,3880383822,0.000014,40.376653,49.842233,40.376640,49.842237
3880383822,3880383818,0.000029,40.376640,49.842237,40.376620,49.842258
3880383818,3880383816,0.000032,40.376620,49.842258,40.376608,49.842288
3880383816,3880383815,0.000033,40.376608,49.842288,40.376606,49.842321
3880383815,3880383817,0.000033,40.376606,49.842321,40.376615,49.842353
3880383817,3880383820,0.000030,40.376615,49.842353,40.376633,49.842376
3880383820,3880383827,0.000027,40.376633,49.842376,40.376657,49.842389
3880383827,3880383834,0.000025,40.376657,49.842389,40.376682,49.842387
3880383834,3880383841,0.000027,40.376682,49.842387,40.376705,49.842372
3880383841,3880383844,0.000030,40.376705,49.842372,40.376721,49.842346
3880383844,3880383847,0.000033,40.376721,49.842346,40.376728,49.842314
3880383847,3880383845,0.000033,40.376728,49.842314,40.376724,49.842281
3880383845,3880383843,0.000031,40.376724,49.842281,40.376711,49.842253
3880383843,3880383836,0.000028,40.376711,49.842253,40.376689,49.842235
3880383901,3880383902,0.000096,40.378228,49.842001,40.378251,49.842094
3880383906,3880383903,0.000107,40.378330,49.842508,40.378303,49.842405
3880383815,3880383812,0.000210,40.376606,49.842321,40.376407,49.842387
3034515055,3880383928,0.000091,40.378759,49.844285,40.378829,49.844343
3880383921,3880383917,0.000078,40.378624,49.842247,40.378551,49.842273
3880383854,3880383845,0.000164,40.376879,49.842226,40.376724,49.842281
3880383853,3880383857,0.000787,40.376795,49.843340,40.376925,49.844117
3880383826,3880383819,0.000137,40.376653,49.842233,40.376626,49.842099
3880383919,3880383914,0.000092,40.378560,49.842048,40.378474,49.842081
3880383932,3880383930,0.000108,40.378941,49.844710,40.378915,49.844605
3880383928,4083460451,0.000152,40.378829,49.844343,40.378848,49.844493
4083460451,3880383930,0.000130,40.378848,49.844493,40.378915,49.844605
3880383758,3880383736,0.000294,40.375483,49.842073,40.375211,49.842184
3880383914,3880383911,0.000128,40.378474,49.842081,40.378410,49.842192
3880383911,3880383903,0.000238,40.378410,49.842192,40.378303,49.842405
3880383902,3880383911,0.000187,40.378251,49.842094,40.378410,49.842192
3880383911,3880383917,0.000163,40.378410,49.842192,40.378551,49.842273
3880383937,3880383918,0.000589,40.379103,49.844861,40.378560,49.845090
3880383918,5059639710,0.000135,40.378560,49.845090,40.378436,49.845143
5059639710,3880383896,0.000445,40.378436,49.845143,40.378025,49.845316
3880383846,3880383842,0.000086,40.376724,49.842642,40.376710,49.842558
3880383842,3880383834,0.000173,40.376710,49.842558,40.376682,49.842387
3880383710,3880383717,0.000201,40.374925,49.843040,40.374978,49.843234
3880383717,3880383685,0.000473,40.374978,49.843234,40.374544,49.843424
3880383685,3880383682,0.000077,40.374544,49.843424,40.374525,49.843350
3880383682,3880383679,0.000127,40.374525,49.843350,40.374493,49.843227
3880383679,3880383710,0.000470,40.374493,49.843227,40.374925,49.843040
2101935556,3880383734,0.000383,40.375531,49.843231,40.375175,49.843373
3880383734,3880383738,0.000205,40.375175,49.843373,40.375236,49.843569
3880383738,2101935567,0.000078,40.375236,49.843569,40.375306,49.843533
2101935567,2101935559,0.000296,40.375306,49.843533,40.375576,49.843411
2101935559,2101935556,0.000185,40.375576,49.843411,40.375531,49.843231
3882023481,3882023484,0.000365,40.381910,49.837106,40.382048,49.837445
3882023484,3882023486,0.000145,40.382048,49.837445,40.382132,49.837562
3882023486,3882023487,0.000171,40.382132,49.837562,40.382190,49.837723
3882023487,3882023489,0.000296,40.382190,49.837723,40.382264,49.838009
3889296052,4495114943,0.000026,40.379037,49.855152,40.379043,49.855178
4495114943,3889296053,0.000018,40.379043,49.855178,40.379048,49.855195
3889296053,2022808786,0.000026,40.379048,49.855195,40.379071,49.855184
2022808786,2022808788,0.000054,40.379071,49.855184,40.379085,49.855236
2022808788,2022808810,0.000550,40.379085,49.855236,40.379585,49.855006
2022808810,2022808808,0.000059,40.379585,49.855006,40.379570,49.854950
2022808808,5168082233,0.000026,40.379570,49.854950,40.379562,49.854925
5168082233,3889296801,0.000030,40.379562,49.854925,40.379553,49.854896
3889296801,3889296796,0.000021,40.379553,49.854896,40.379534,49.854904
3889296796,3889296790,0.000126,40.379534,49.854904,40.379500,49.854783
3889296790,3889296050,0.000551,40.379500,49.854783,40.379001,49.855018
3889296050,3889296052,0.000139,40.379001,49.855018,40.379037,49.855152
3889297113,3889297105,0.000227,40.381882,49.852422,40.381728,49.852588
3889297105,3889297104,0.000036,40.381728,49.852588,40.381693,49.852596
3889297104,3889297103,0.000050,40.381693,49.852596,40.381648,49.852575
3889297103,3889297092,0.000255,40.381648,49.852575,40.381510,49.852361
3889297092,3889297088,0.000045,40.381510,49.852361,40.381470,49.852339
3889297088,3889297078,0.000130,40.381470,49.852339,40.381340,49.852345
3889297078,3889297076,0.000037,40.381340,49.852345,40.381310,49.852367
3889297076,3889297072,0.000087,40.381310,49.852367,40.381262,49.852439
3889297072,3889297040,0.000414,40.381262,49.852439,40.381015,49.852771
3889297040,1902169308,0.000074,40.381015,49.852771,40.380970,49.852831
3889297178,3889297175,0.000109,40.382707,49.857467,40.382601,49.857494
3889297080,3889297010,0.000591,40.381385,49.856575,40.380846,49.856817
3889297010,3889297006,0.000019,40.380846,49.856817,40.380828,49.856816
3889297006,3889297000,0.000034,40.380828,49.856816,40.380802,49.856794
3889297000,3889296998,0.000041,40.380802,49.856794,40.380782,49.856759
3889296998,3889296986,0.000484,40.380782,49.856759,40.380662,49.856290
3889296986,3889296973,0.000424,40.380662,49.856290,40.380557,49.855879
3889296973,3889296915,0.001433,40.380557,49.855879,40.380202,49.854490
3889296915,3889296905,0.000119,40.380202,49.854490,40.380170,49.854376
3889296905,3889296878,0.000728,40.380170,49.854376,40.379977,49.853674
3889296878,3889296879,0.000036,40.379977,49.853674,40.379980,49.853639
3889296879,3889296884,0.000039,40.379980,49.853639,40.379995,49.853603
3889296884,3889296948,0.000449,40.379995,49.853603,40.380404,49.853418
3889296948,3889296953,0.000018,40.380404,49.853418,40.380422,49.853418
3889296953,3889296955,0.000029,40.380422,49.853418,40.380435,49.853444
3889296955,3889296972,0.000392,40.380435,49.853444,40.380537,49.853822
3889297128,3889297134,0.000365,40.382080,49.857783,40.382141,49.858142
3889297134,3889297136,0.000051,40.382141,49.858142,40.382166,49.858187
3889297136,3889297157,0.000287,40.382166,49.858187,40.382449,49.858236
3889297157,3889297174,0.000089,40.382449,49.858236,40.382535,49.858257
3889297174,3889297180,0.000145,40.382535,49.858257,40.382679,49.858267
3889297180,3889297191,0.000127,40.382679,49.858267,40.382806,49.858263
3889296967,3889297008,0.000340,40.380519,49.858132,40.380833,49.858003
3889297008,3889297013,0.000035,40.380833,49.858003,40.380869,49.858003
3889297013,3889297018,0.000024,40.380869,49.858003,40.380888,49.858016
3889297018,3889297022,0.000106,40.380888,49.858016,40.380917,49.858119
3889297022,3889297027,0.000031,40.380917,49.858119,40.380940,49.858139
3889297027,3889297034,0.000029,40.380940,49.858139,40.380969,49.858137
3889297034,3889297063,0.000200,40.380969,49.858137,40.381146,49.858045
3889297063,3889297064,0.000030,40.381146,49.858045,40.381165,49.858021
3889297064,3889297065,0.000036,40.381165,49.858021,40.381166,49.857986
3889297065,3889297060,0.000150,40.381166,49.857986,40.381127,49.857841
3889297060,3889297059,0.000026,40.381127,49.857841,40.381127,49.857815
3889297059,3889297062,0.000027,40.381127,49.857815,40.381144,49.857795
3889297062,3889297086,0.000342,40.381144,49.857795,40.381456,49.857655
3889297086,3889297091,0.000051,40.381456,49.857655,40.381506,49.857656
3889297091,3889297115,0.000406,40.381506,49.857656,40.381901,49.857752
3889297115,3889297127,0.000149,40.381901,49.857752,40.382047,49.857783
3889297127,3889297128,0.000034,40.382047,49.857783,40.382080,49.857783
3889297128,7703833802,0.000134,40.382080,49.857783,40.382211,49.857756
3889296772,5231467622,0.000185,40.379317,49.852870,40.379482,49.852787
4461043519,3889296802,0.000238,40.379495,49.855723,40.379559,49.855953
3889296811,3889296802,0.000196,40.379610,49.856142,40.379559,49.855953
3889297073,3889297099,0.000335,40.381264,49.855236,40.381574,49.855108
3889297149,3889297143,0.000163,40.382268,49.856598,40.382229,49.856439
4896123331,3889296882,0.000270,40.379754,49.854568,40.380000,49.854454
7384045421,7384045422,0.000235,40.380711,49.852437,40.380552,49.852265
7384045422,7384045423,0.000254,40.380552,49.852265,40.380391,49.852068
7384045423,7384045424,0.000049,40.380391,49.852068,40.380372,49.852023
7384045424,7384045425,0.000038,40.380372,49.852023,40.380370,49.851985
7384045425,7384045426,0.000029,40.380370,49.851985,40.380380,49.851958
7384045426,7384045427,0.000111,40.380380,49.851958,40.380433,49.851860
7384045427,7384045428,0.000120,40.380433,49.851860,40.380515,49.851773
7384045428,7384045429,0.000029,40.380515,49.851773,40.380541,49.851762
7384045429,7384045430,0.000015,40.380541,49.851762,40.380556,49.851766
7384045430,7384045431,0.000016,40.380556,49.851766,40.380570,49.851773
7384045431,7384045432,0.000169,40.380570,49.851773,40.380672,49.851907
7384045432,7384045433,0.000217,40.380672,49.851907,40.380803,49.852081
7384045433,7384045434,0.000119,40.380803,49.852081,40.380856,49.852188
7384045434,7384045435,0.000040,40.380856,49.852188,40.380857,49.852228
7384045435,7384045436,0.000025,40.380857,49.852228,40.380852,49.852252
7384045436,7384045437,0.000158,40.380852,49.852252,40.380758,49.852380
7384045437,7384045421,0.000074,40.380758,49.852380,40.380711,49.852437
3889297107,3889297072,0.000847,40.381769,49.853118,40.381262,49.852439
5231467621,5231467622,0.000189,40.379651,49.852703,40.379482,49.852787
3889296899,3889296882,0.000127,40.380116,49.854402,40.380000,49.854454
3889297116,3889297085,0.000470,40.381877,49.855716,40.381446,49.855904
3889297085,3889297082,0.000045,40.381446,49.855904,40.381418,49.855869
3889297082,3889297073,0.000652,40.381418,49.855869,40.381264,49.855236
3889297073,3889297046,0.001000,40.381264,49.855236,40.381028,49.854264
3889297046,3889297028,0.000374,40.381028,49.854264,40.380940,49.853901
3889297028,3889297023,0.000031,40.380940,49.853901,40.380920,49.853877
3889297023,3889297020,0.000023,40.380920,49.853877,40.380897,49.853877
3889297020,3889296997,0.000132,40.380897,49.853877,40.380778,49.853932
3889296997,3889296991,0.000038,40.380778,49.853932,40.380739,49.853934
3889296991,3889296989,0.000038,40.380739,49.853934,40.380709,49.853910
3889296989,3889296975,0.000517,40.380709,49.853910,40.380563,49.853414
3889296975,3889296974,0.000037,40.380563,49.853414,40.380561,49.853377
3889296974,3889296977,0.000034,40.380561,49.853377,40.380571,49.853345
3889296977,3889297011,0.000307,40.380571,49.853345,40.380849,49.853214
3889297011,3889297021,0.000058,40.380849,49.853214,40.380899,49.853183
3889297021,3889297029,0.000043,40.380899,49.853183,40.380942,49.853185
3889297029,3889297036,0.000056,40.380942,49.853185,40.380984,49.853222
3889297036,3889297039,0.000078,40.380984,49.853222,40.381014,49.853294
3889297039,3889297042,0.000083,40.381014,49.853294,40.381020,49.853377
3889297042,3889297043,0.000081,40.381020,49.853377,40.381020,49.853458
3889297043,3889297047,0.000053,40.381020,49.853458,40.381044,49.853506
3889297047,3889297077,0.000308,40.381044,49.853506,40.381329,49.853622
3889297077,3889297081,0.000069,40.381329,49.853622,40.381389,49.853657
3889297142,3889297140,0.000109,40.382220,49.856388,40.382190,49.856283
3889297140,3889297116,0.000648,40.382190,49.856283,40.381877,49.855716
3889303920,4461043493,0.000151,40.377862,49.852413,40.377904,49.852558
4461043493,3889296033,0.000123,40.377904,49.852558,40.377939,49.852675
3889296033,4461043496,0.000144,40.377939,49.852675,40.378083,49.852663
4461043496,3889296037,0.000099,40.378083,49.852663,40.378182,49.852654
